# This is a Revit shared parameter file.
# Do not edit manually.
*META	VERSION	MINVERSION
META	2	1
*GROUP	ID	NAME
GROUP	2	IFC Properties
*PARAM	GUID	NAME	DATATYPE	DATACATEGORY	GROUP	VISIBLE	DESCRIPTION	USERMODIFIABLE
PARAM	95affe2a-7c57-4a02-9489-6078c44ba6d6	ExternalSurface.ExternalSurfaceClass[Type]	TEXT		2	1	IfcLabel	1
PARAM	19456a74-bbbf-4623-843d-dfa2e978e3ba	ExternalSurface.ExternalSurfaceArea[Type]	AREA		2	1	IfcAreaMeasure	1
PARAM	d37be4a8-6601-4866-b9c5-04a086d97707	ExternalSurfaceType[Type]	TEXT		2	1	IfcLabel	1
PARAM	0a110cfe-8775-4c20-a9f2-d8ddf93620c7	ExternalSurfaceClass[Type]	TEXT		2	1	IfcLabel	1
PARAM	d0cc7880-c5ce-4670-bb4c-a511846fc639	ExternalSurfaceArea[Type]	AREA		2	1	IfcAreaMeasure	1
PARAM	a72d4678-367a-43d5-91b7-16c19540d754	SurfaceDescriptionDocReference[Type]	MULTILINETEXT		2	1	IfcExternalReference	1
PARAM	3c54132d-44cc-4e52-82e7-18402e8208df	HeatRejectionRate[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	f7300ce7-e6af-415a-96c8-611afd3cece0	ExteriorHeatTransferCoefficient[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	56c001cb-d9e6-49d0-a19d-5866be673783	InteriorHeatTransferCoefficient[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	164b9d6c-96c4-4b2e-989d-e6b1b04ff4f5	RefrigerantFoulingResistance[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	63a7f904-57cf-46b6-9df1-b40bebabf51f	CondensingTemperature[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	6320f468-100e-4f45-a8c0-385e7bace2ab	LogarithmicMeanTemperatureDifference[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	05697d7a-5296-4595-b8d3-1018686c6e8f	UAcurves[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	99eef41b-2df3-4bac-8c71-0973a934c1ed	CompressorCondenserHeatGain[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	839510c9-05d7-482f-b7c9-5f18effbed43	CompressorCondenserPressureDrop[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	f3f7d8ba-05be-49c5-aedf-2fa931eb5029	CondenserMeanVoidFraction[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	ce903da4-3839-4de8-acac-efd40905bcfc	WaterFoulingResistance[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	415f921b-aeaa-4cbd-a35c-fbffa96a3d64	InternalSurfaceArea[Type]	AREA		2	1	IfcAreaMeasure	1
PARAM	4274134d-9a88-4672-83c7-f9e650a97535	InternalRefrigerantVolume[Type]	VOLUME		2	1	IfcVolumeMeasure	1
PARAM	3db2aecf-50a3-45e1-b2ee-ae9350fb41f9	InternalWaterVolume[Type]	VOLUME		2	1	IfcVolumeMeasure	1
PARAM	989dfe57-a4a6-4548-b38e-d0f837bbcb46	NominalHeatTransferArea[Type]	AREA		2	1	IfcAreaMeasure	1
PARAM	cf2f3bdf-f1a5-4016-98ce-b7305729c585	NominalHeatTransferCoefficient[Type]	NUMBER		2	1	IfcThermalTransmittanceMeasure	1
PARAM	d7177d80-d1cc-11e1-8000-00215ad4efdf	AssessmentDate[Type]	TEXT		2	1	IfcDate	1
PARAM	dbdc3180-d1cc-11e1-8000-00215ad4efdf	AssessmentCondition[Type]	TEXT		2	1	IfcLabel	1
PARAM	e1397c00-d1cc-11e1-8000-00215ad4efdf	AssessmentDescription[Type]	TEXT		2	1	IfcText	1
PARAM	ee566b00-d1cc-11e1-8000-00215ad4efdf	ScheduleWork[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	f1515b80-d1cc-11e1-8000-00215ad4efdf	ActualWork[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	f3b3b580-d1cc-11e1-8000-00215ad4efdf	RemainingWork[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	f6aea600-d1cc-11e1-8000-00215ad4efdf	ScheduleCost[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	f9110000-d1cc-11e1-8000-00215ad4efdf	ActualCost[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	fb735a00-d1cc-11e1-8000-00215ad4efdf	RemainingCost[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	fe6e4a80-d1cc-11e1-8000-00215ad4efdf	ScheduleCompletion[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	00d0a480-d1cd-11e1-8000-00215ad4efdf	ActualCompletion[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	09c17600-d1cd-11e1-8000-00215ad4efdf	Value[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	cfd462bd-00e4-4e3a-bdd4-ec1f4ed0b44e	ControlType[Type]	TEXT		2	1	IfcLabel	1
PARAM	8340378d-de7b-442a-9dfc-7f8da3072399	SignalOffset[Type]	NUMBER		2	1	IfcReal	1
PARAM	ec3bf85f-06a5-4cf6-9389-bbcdf4bb5348	SignalFactor[Type]	NUMBER		2	1	IfcReal	1
PARAM	18ea9362-d91a-4cc6-8157-c396de08409e	SignalTime[Type]	NUMBER		2	1	IfcTimeMeasure	1
PARAM	56a54c80-d1cd-11e1-8000-00215ad4efdf	Labels[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	5efd8780-d1cd-11e1-8000-00215ad4efdf	Range[Type]	MULTILINETEXT		2	1	PropertyBoundedValue	1
PARAM	ab48c780-d1cd-11e1-8000-00215ad4efdf	FirmwareVersion[Type]	TEXT		2	1	IfcLabel	1
PARAM	b0a61200-d1cd-11e1-8000-00215ad4efdf	SoftwareVersion[Type]	TEXT		2	1	IfcLabel	1
PARAM	4dc2799e-bfd8-4a35-962e-21e7d3d50d2c	SignalFactor1[Type]	NUMBER		2	1	IfcReal	1
PARAM	741594ec-0622-4df8-8435-c865020ad96a	SignalFactor2[Type]	NUMBER		2	1	IfcReal	1
PARAM	292cfdb7-2f4a-4d1c-9fe8-0d54996ddf4b	SignalTime1[Type]	NUMBER		2	1	IfcTimeMeasure	1
PARAM	a5af5c89-4353-485d-a0a4-304bbf7576aa	SignalTime2[Type]	NUMBER		2	1	IfcTimeMeasure	1
PARAM	e1864700-d1cd-11e1-8000-00215ad4efdf	ProportionalConstant[Type]	NUMBER		2	1	IfcReal	1
PARAM	e6e39180-d1cd-11e1-8000-00215ad4efdf	IntegralConstant[Type]	NUMBER		2	1	IfcReal	1
PARAM	eba84580-d1cd-11e1-8000-00215ad4efdf	DerivativeConstant[Type]	NUMBER		2	1	IfcReal	1
PARAM	f236bd00-d1cd-11e1-8000-00215ad4efdf	SignalTimeIncrease[Type]	NUMBER		2	1	IfcTimeMeasure	1
PARAM	f7940780-d1cd-11e1-8000-00215ad4efdf	SignalTimeDecrease[Type]	NUMBER		2	1	IfcTimeMeasure	1
PARAM	04e40786-3249-4f44-8bf1-5898d75d2220	BandWidth[Type]	NUMBER		2	1	IfcReal	1
PARAM	3fc41310-69a7-4785-9217-2ac07a9a7b7b	TotalCoolingCapacity[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	3a64536b-fcc7-4b4d-b61b-ad1cd5f76408	TotalHeatingCapacity[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	fb13e200-3211-4280-baa3-7cbaea38da87	BeamCoolingCapacity[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	5c02ff6a-9659-43a7-80e6-2bce225d6593	BeamHeatingCapacity[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	36ef1e73-f4bd-4ec0-a45c-496b469b807d	CoolingWaterFlowRate[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	4b86d53b-ba84-49af-868c-222cbf8cf509	HeatingWaterFlowRate[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	52a42da8-e511-4d2f-8a1c-acc02a65fa4f	CorrectionFactorForCooling[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	4bd06171-7c81-420b-ac30-55d8e117ebdd	CorrectionFactorForHeating[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	a32f6ebd-9d0c-4a11-8252-2ad664c538bf	WaterPressureDropCurves[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	038d3644-67d5-4125-bcba-d781a93d19bc	SupplyWaterTemperatureCooling[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	805c2060-10f3-4ba6-aff2-bbeea759cd2a	ReturnWaterTemperatureCooling[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	bed7a0c1-6a8e-4ebb-9d96-a0d2619e6562	SupplyWaterTemperatureHeating[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	0e3b4b53-3a00-409b-889b-c463dc3c014b	ReturnWaterTemperatureHeating[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	0f3c8e72-bbbd-4d05-89fa-e5f6664361b7	Throw[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	9fd1ffce-abc1-421e-ae29-bcaafe7debee	AirFlowConfiguration[Type]	TEXT		2	1	PEnum_CooledBeamActiveAirFlowConfigurationType	1
PARAM	ed0d3b24-cef9-4470-8fc2-fca71b38e88c	SupplyAirConnectionType[Type]	TEXT		2	1	PEnum_CooledBeamSupplyAirConnectionType	1
PARAM	c7aefc69-980f-4790-95d2-942a76664e03	ConnectionSize[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	2eee3d1f-dec4-4a9b-a80d-df8e24c45eed	IsFreeHanging[Type]	YESNO		2	1	IfcBoolean	1
PARAM	7015a924-b88f-43a5-8e89-a05185d38922	WaterFlowControlSystemType[Type]	TEXT		2	1	PEnum_CooledBeamWaterFlowControlSystemType	1
PARAM	df15065a-69d2-4308-8f6e-712c84d96899	WaterPressureRange[Type]	MULTILINETEXT		2	1	PropertyBoundedValue	1
PARAM	44898380-b8ac-44af-abd2-4419f5253b7b	NominalCoolingCapacity[Type]	NUMBER		2	1	IfcPowerMeasure	1
PARAM	2dadb98e-f42b-4a97-9b1d-89cdad58c711	NominalSurroundingTemperatureCooling[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	6f0ecef1-970e-4779-a045-d9a5b32e0b27	NominalSurroundingHumidityCooling[Type]	NUMBER		2	1	IfcNormalisedRatioMeasure	1
PARAM	f3efe185-b8dd-41b8-bb6a-063ba63f914e	NominalSupplyWaterTemperatureCooling[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	cf029ed0-d5f3-40df-8375-e11473a96b64	NominalReturnWaterTemperatureCooling[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	8e8d1fdc-aa49-4d45-8774-4e4444eab2dd	NominalWaterFlowCooling[Type]	NUMBER		2	1	IfcVolumetricFlowRateMeasure	1
PARAM	ff8b68e5-544e-45ee-b68b-5728e3de4019	NominalHeatingCapacity[Type]	NUMBER		2	1	IfcPowerMeasure	1
PARAM	45852ba1-b664-4717-8751-0eb595a30375	NominalSurroundingTemperatureHeating[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	0fc029a8-078b-49bf-961c-9378290f045c	NominalSupplyWaterTemperatureHeating[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	f6886fbd-71d8-4b83-b935-2edd750da1dd	NominalReturnWaterTemperatureHeating[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	2af8ce62-5db0-4698-8583-96e174dbb136	NominalWaterFlowHeating[Type]	NUMBER		2	1	IfcVolumetricFlowRateMeasure	1
PARAM	f5f0feb3-84d6-4520-b09e-16a8203db1d3	IntegratedLightingType[Type]	TEXT		2	1	PEnum_CooledBeamIntegratedLightingType	1
PARAM	3d5156d8-54bb-4842-ba02-99a53af795b1	PipeConnectionEnum[Type]	TEXT		2	1	PEnum_CooledBeamPipeConnection	1
PARAM	5aedd033-0e64-45be-888f-1b9411801f3f	CoilLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	5284f4cd-2224-485c-801f-b25a00411978	CoilWidth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	25c61700-d1cf-11e1-8000-00215ad4efdf	PipeConnection[Type]	TEXT		2	1	PEnum_CooledBeamPipeConnection	1
PARAM	f3f0d729-de17-4cc1-9a7e-240ae808c04f	HeatTransferCoefficient[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	d1ec3eed-bdc3-4c77-baae-c9cb76026c6d	SumpHeaterPower[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	3c5fe9fb-6b7c-43f1-81de-0dec8761eec5	UACurve[Type]	TEXT		2	1	IfcLabel	1
PARAM	d51b15a0-038c-4528-bb51-dec7c2e3073f	Performance[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	642ffa7a-990b-49ad-83e0-107f9a84d2f8	CircuitType[Type]	TEXT		2	1	PEnum_CoolingTowerCircuitType	1
PARAM	2b5ab9fd-517d-4b13-9f3e-199645fcfaac	FlowArrangement[Type]	TEXT		2	1	PEnum_EvaporativeCoolerFlowArrangement	1
PARAM	42cddc4c-6ec5-447a-8d76-e4d3e8aa4f97	SprayType[Type]	TEXT		2	1	PEnum_CoolingTowerSprayType	1
PARAM	ee19ccce-3db0-4199-acff-60085fbf782b	CapacityControl[Type]	TEXT		2	1	PEnum_CoolingTowerCapacityControl	1
PARAM	2311e1b2-d0a6-4c06-ac04-b8084687ee96	ControlStrategy[Type]	TEXT		2	1	PEnum_CoolingTowerControlStrategy	1
PARAM	4e5c1efa-1d43-46fd-a19e-8fb249f014e5	NumberOfCells[Type]	INTEGER		2	1	IfcInteger	1
PARAM	39e77f8f-4993-4bb7-b191-2aca877dc6e4	BasinReserveVolume[Type]	VOLUME		2	1	IfcVolumeMeasure	1
PARAM	4cd70d7a-ebcb-4cad-9ba8-0659c1fbbac3	LiftElevationDifference[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	2bf88887-66a9-4524-960c-e863fe48fee9	WaterRequirement[Type]	NUMBER		2	1	IfcVolumetricFlowRateMeasure	1
PARAM	8bdc1d4a-fcea-47b8-937c-5b9158d87b22	CasingMaterial[Type]	MULTILINETEXT		2	1	IfcMaterial	1
PARAM	8ea4f870-e8fb-4d8a-bd00-fa246543b1a0	FillMaterial[Type]	MULTILINETEXT		2	1	IfcMaterial	1
PARAM	18e3fff0-f225-4045-abe3-0f4ffe43cf2d	AmbientDesignDryBulbTemperature[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	8c243e36-a22b-4c4c-ad37-9501123c1056	AmbientDesignWetBulbTemperature[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	64d26300-1532-4ded-9128-e0d96ab19f79	FragilityRating[Type]	TEXT		2	1	IfcLabel	1
PARAM	d6c8db9a-7622-4afc-98b7-58ad8744ad8d	Permeability[Type]	NUMBER		2	1	IfcNormalisedRatioMeasure	1
PARAM	4a79aaa4-b7fc-4a32-803e-cca7a87029e7	TileLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	6223cc6a-91d8-4899-912e-89f438482974	TileWidth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	9c4a0b97-0afc-4ac8-814f-c8a275aff420	AcousticRating[Type]	TEXT		2	1	IfcLabel	1
PARAM	aa7c57bc-06eb-4760-864f-3922cb6dfaaa	FlammabilityRating[Type]	TEXT		2	1	IfcLabel	1
PARAM	c5e95190-52b1-4dab-820f-283e642b1442	Combustible[Type]	YESNO		2	1	IfcBoolean	1
PARAM	05703371-d9fc-409e-96d0-cbeb2fe40cae	SurfaceSpreadOfFlame[Type]	TEXT		2	1	IfcLabel	1
PARAM	5da44fa7-c61c-4fb7-a914-7351dbb855f7	Fragility[Type]	TEXT		2	1	IfcLabel	1
PARAM	a062c6d8-6785-4830-ab57-b9e6133a6e85	Thickness[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	d572437c-3fad-4f4c-b49b-ccba95e25042	Finish[Type]	TEXT		2	1	IfcText	1
PARAM	b56229fa-5d12-45f5-9a60-6cc714f17248	TotalThickness[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	f6a1683b-e849-4b07-a23e-5507103bea16	HasNonSkidSurface[Type]	YESNO		2	1	IfcBoolean	1
PARAM	da117e9e-3eef-4507-b07b-35ded3b965b8	HasAntiStaticSurface[Type]	YESNO		2	1	IfcBoolean	1
PARAM	b2250980-d1d0-11e1-8000-00215ad4efdf	SizingMethod[Type]	TEXT		2	1	PEnum_DamperSizingMethod	1
PARAM	6fa4bcb6-b8fb-4733-8d15-84402063c5e6	Leakage[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	4bfae04c-c19a-441d-b3fe-34b2b8916398	BladePositionAngle[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	13aaa57f-5ea1-4047-b6bf-701f3f872014	PressureLossCoefficient[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	144f6094-144c-4092-8214-586bba1b6d59	Operation[Type]	TEXT		2	1	PEnum_DamperOperation	1
PARAM	afb93e14-6232-44ca-b1fc-a63ccd9e2518	Orientation[Type]	TEXT		2	1	PEnum_DamperOrientation	1
PARAM	1d169e6b-8e95-4cbb-9c86-b1c016ca30bf	BladeMaterial[Type]	MULTILINETEXT		2	1	IfcMaterial	1
PARAM	0b346155-b8bb-44f9-9426-472ad1072429	BladeThickness[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	f1f2df8d-e426-4f68-a588-3f011bb81a51	SealMaterial[Type]	MULTILINETEXT		2	1	IfcMaterial	1
PARAM	32c5a5f9-2e01-4944-b88d-efb4fbfec783	BladeAction[Type]	TEXT		2	1	PEnum_DamperBladeAction	1
PARAM	aac6e273-82de-45d2-860e-89f3fbb287ff	BladeShape[Type]	TEXT		2	1	PEnum_DamperBladeShape	1
PARAM	e5677b98-6683-41e7-abce-919c5f69aa77	BladeEdge[Type]	TEXT		2	1	PEnum_DamperBladeEdge	1
PARAM	7b31b534-a865-4cad-a3e7-13b3a6f68960	NumberofBlades[Type]	INTEGER		2	1	IfcInteger	1
PARAM	93f2289a-4b40-4daf-9484-f27629c3ee35	FaceArea[Type]	AREA		2	1	IfcAreaMeasure	1
PARAM	5011174f-bab6-4861-a965-64e1bb9448e4	MaximumAirFlowRate[Type]	NUMBER		2	1	IfcVolumetricFlowRateMeasure	1
PARAM	e9d888aa-48c6-4685-8c59-9fb277228987	MaximumWorkingPressure[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	c00ab90f-640b-4952-84bc-5200641a385f	TemperatureRating[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	b2250d5b-c406-45db-b2b7-8a185e3762c6	TorqueRange[Type]	MULTILINETEXT		2	1	PropertyBoundedValue	1
PARAM	a7ebb4ae-3abf-4e68-abc2-c3ac109802f7	OpenPressureDrop[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	092fe9f6-2d58-4dcf-bd37-577bbafe92b2	LeakageFullyClosed[Type]	NUMBER		2	1	IfcVolumetricFlowRateMeasure	1
PARAM	4695c4fe-990c-4868-94d3-ac6d1d6b125e	LossCoefficentCurve[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	b343a98f-b575-4b28-94c4-989425ed9c4e	LeakageCurve[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	78ff6cde-ce79-4671-a13e-84e10c5c219d	RegeneratedSoundCurve[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	964a24bf-019c-4da6-9e03-2794f264475b	FrameType[Type]	TEXT		2	1	IfcLabel	1
PARAM	88ebedf1-636d-4ea5-96d4-40a28c8ee51d	FrameMaterial[Type]	MULTILINETEXT		2	1	IfcMaterial	1
PARAM	d1d9c56e-6eec-4e60-bebc-a3dff6bf8ebd	CloseOffRating[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	41f238f1-b806-4daa-8bf0-15600d8c898a	ControlDamperOperation[Type]	TEXT		2	1	PEnum_ControlDamperOperation	1
PARAM	2d10464d-a7a1-4517-9622-80bc6bc26f41	ActuationType[Type]	TEXT		2	1	PEnum_FireDamperActuationType	1
PARAM	798456db-9e04-435c-8c28-b6b792cd75b5	ClosureRatingEnum[Type]	TEXT		2	1	PEnum_FireDamperClosureRating	1
PARAM	c1862153-f0fd-4d40-95f1-b1be31a3b129	FireResistanceRating[Type]	TEXT		2	1	IfcLabel	1
PARAM	9df4d664-b983-46b1-bdef-2df785c72819	FusibleLinkTemperature[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	d4a7f202-a78d-4463-b47b-f581ac8e3d35	IsDesignPoint[Type]	YESNO		2	1	IfcBoolean	1
PARAM	4cb8348b-7b27-4786-aa65-8e22654bd56e	AnchorBoltLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	8b71e1e7-6780-45d3-b03f-b0f5ac28ef0e	AnchorBoltDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	e01aa134-0122-4392-811a-a219911b3316	AnchorBoltThreadLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	d91c5e4c-2945-4f4d-a37a-24a5d0afab6e	AnchorBoltProtrusionLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	9c55881c-1de2-4ec6-900d-3a45f1120291	ColumnShoeBasePlateThickness[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	b8982833-45cd-49d0-818f-b9c7fc425cc0	ColumnShoeBasePlateWidth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	838754ae-371a-4899-817d-b27206091e54	ColumnShoeBasePlateDepth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	a0aee514-4c9f-4d4d-a76f-e5a61279f450	ColumnShoeCasingHeight[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	319e564a-c970-4774-af94-6c70812fa48e	ColumnShoeCasingWidth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	e7be7204-bd5f-4bb3-8755-164491377b72	ColumnShoeCasingDepth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	651b570c-6af0-4c68-8d44-4196d16611ff	CornerFixingPlateLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	29bcdb92-8765-451a-9b88-5f0d4927bd19	CornerFixingPlateThickness[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	c1d90dc6-d2a9-4587-a331-2287aa99c2af	CornerFixingPlateFlangeWidthInPlaneZ[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	1198a126-2ea0-4959-82d5-240cf624c7ca	CornerFixingPlateFlangeWidthInPlaneX[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	09a9edb4-67b8-476a-b488-38294331f0a1	DiagonalTrussHeight[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	1bbdd313-5f46-48fb-89e6-9c547ca7726d	DiagonalTrussLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	40afa917-4e20-4142-8a2f-46743ff9695d	DiagonalTrussCrossBarSpacing[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	5277fdca-c49c-4bc8-98d3-41785182d288	DiagonalTrussBaseBarDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	e01ad318-a233-4dfe-8205-b071caf14350	DiagonalTrussSecondaryBarDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	21de529f-96ad-4545-9725-86b12c3997da	DiagonalTrussCrossBarDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	26864834-755b-4b0c-8107-58a50544eea4	EdgeFixingPlateLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	64002d51-911a-4ea5-9e41-cf3a93dd3092	EdgeFixingPlateThickness[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	3c6fde34-aa5f-4432-9589-57327648600f	EdgeFixingPlateFlangeWidthInPlaneZ[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	b9d17d9d-5911-407e-9901-dbca8b152d5b	EdgeFixingPlateFlangeWidthInPlaneX[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	d0153772-a5f9-40d1-865a-33ab11e60089	FixingSocketTypeReference[Type]	MULTILINETEXT		2	1	IfcExternalReference	1
PARAM	a9af2d6b-0e28-46af-acca-457b1a22593c	FixingSocketHeight[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	0537bb87-a548-46a4-a39f-2a2865597bcf	FixingSocketThreadDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	98e76739-9bf4-4e6d-97ed-dbf4166686a6	FixingSocketThreadLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	7b90c917-1116-404c-b444-250673c0e1dd	LadderTrussHeight[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	b01949ae-d55b-4aa0-a234-47ce8c343efc	LadderTrussLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	2c88a258-3676-4c98-be25-a972c3984bb6	LadderTrussCrossBarSpacing[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	8bc016a9-dd64-486a-ae2c-1879ce17cf8c	LadderTrussBaseBarDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	d195ef6d-4935-4ac2-9820-ff085108951e	LadderTrussSecondaryBarDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	e4617137-5b48-4361-b6b8-5f759f194228	LadderTrussCrossBarDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	c8a0fa0e-a598-4d70-9db3-99b91fb2535c	StandardFixingPlateWidth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	869352d6-9bd4-4d24-8dbb-c7379d31a20d	StandardFixingPlateDepth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	da57d982-2ae0-40be-a6da-18c48e1c09c1	StandardFixingPlateThickness[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	3ce0f7e3-098f-4c5e-91e5-92899c77e295	WireLoopBasePlateThickness[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	7002de4b-2ca9-4c78-a2bc-431028c82ac0	WireLoopBasePlateWidth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	bfa396b2-dfbf-4cdd-a3c8-abe1f0d5af18	WireLoopBasePlateLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	9b2315dc-7387-4c96-ad05-48b3d37dbb4a	WireDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
